                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     48,                0.86729,                0.41784,                0.82137,                0.99692,                0.99209,                0.99496,                0.78961,                0.89492,                0.41897,                0.83018,               0.005347,               0.005347,               0.005347
                     49,                0.82121,                0.40204,                0.82053,                0.99316,                0.99233,                0.99489,                0.77802,                0.88597,                0.40047,                0.82841,               0.005248,               0.005248,               0.005248
                     50,                 0.8912,                0.41561,                0.82189,                0.99321,                0.99029,                0.99489,                0.79009,                0.86077,                 0.3965,                0.82363,               0.005149,               0.005149,               0.005149
                     51,                0.84829,                0.40519,                0.82004,                0.99446,                0.99131,                0.99489,                0.80583,                0.81042,                0.39041,                0.81935,                0.00505,                0.00505,                0.00505
                     52,                0.83209,                0.41433,                0.81853,                0.99436,                0.99284,                0.99491,                0.81299,                0.76715,                0.37141,                0.81706,               0.004951,               0.004951,               0.004951
                     53,                0.84845,                 0.4035,                0.81878,                0.99467,                 0.9908,                0.99494,                0.82264,                0.72437,                0.36125,                0.81486,               0.004852,               0.004852,               0.004852
                     54,                0.83113,                0.40544,                0.82225,                  0.993,                0.99131,                0.99485,                0.80591,                0.80782,                0.38766,                0.82266,               0.004753,               0.004753,               0.004753
                     55,                0.84477,                0.41893,                 0.8275,                0.99239,                0.98926,                0.99477,                0.79314,                0.84459,                0.39904,                0.82574,               0.004654,               0.004654,               0.004654
                     56,                0.78864,                0.42621,                 0.8215,                0.99569,                 0.9908,                0.99493,                0.79664,                0.86195,                0.41519,                0.82741,               0.004555,               0.004555,               0.004555
                     57,                0.84879,                0.40814,                0.81491,                0.99583,                0.99131,                0.99494,                0.80341,                0.81779,                0.39816,                0.82377,               0.004456,               0.004456,               0.004456
                     58,                0.80527,                 0.4105,                0.81558,                0.99495,                0.99182,                0.99494,                0.81082,                0.81887,                0.41205,                 0.8228,               0.004357,               0.004357,               0.004357
                     59,                0.77671,                0.39266,                0.81976,                0.99538,                0.99114,                0.99494,                0.79178,                0.86918,                0.40218,                0.82636,               0.004258,               0.004258,               0.004258
                     60,                0.81704,                0.40438,                 0.8226,                0.99487,                 0.9917,                0.99494,                0.82829,                0.73424,                0.39031,                 0.8162,               0.004159,               0.004159,               0.004159
                     61,                0.74631,                0.39351,                0.80726,                0.99562,                 0.9908,                0.99494,                0.82599,                0.76564,                0.40732,                0.81599,                0.00406,                0.00406,                0.00406
                     62,                0.84131,                0.43524,                0.82638,                0.99691,                0.99074,                0.99495,                0.83227,                0.75599,                0.39396,                0.81477,               0.003961,               0.003961,               0.003961
                     63,                0.78174,                0.38979,                0.81583,                0.99673,                0.99029,                0.99495,                0.82364,                0.77032,                 0.3692,                0.81484,               0.003862,               0.003862,               0.003862
                     64,                0.78843,                0.38816,                0.81412,                0.99641,                0.99266,                0.99497,                0.83329,                0.72201,                0.36159,                0.81149,               0.003763,               0.003763,               0.003763
                     65,                0.76084,                0.37959,                0.81014,                0.99733,                0.99284,                0.99496,                0.81691,                 0.7869,                0.37977,                0.81554,               0.003664,               0.003664,               0.003664
                     66,                0.76683,                0.38079,                0.81297,                0.99487,                0.99064,                0.99493,                0.81356,                0.77505,                0.37134,                 0.8167,               0.003565,               0.003565,               0.003565
                     67,                0.74297,                0.37282,                0.81142,                0.99641,                0.99216,                0.99496,                0.82533,                0.73275,                0.35589,                0.81316,               0.003466,               0.003466,               0.003466
                     68,                0.76165,                 0.3911,                0.81048,                0.99668,                0.99131,                0.99496,                0.82819,                0.72588,                0.36007,                0.81209,               0.003367,               0.003367,               0.003367
                     69,                 0.7398,                0.37438,                 0.8114,                0.99558,                0.99233,                0.99496,                0.83019,                0.71477,                0.34692,                0.80865,               0.003268,               0.003268,               0.003268
                     70,                 0.7947,                 0.3823,                0.80083,                0.99745,                 0.9908,                0.99497,                0.82985,                0.72232,                0.35079,                0.80913,               0.003169,               0.003169,               0.003169
                     71,                0.77677,                0.37969,                0.80911,                0.99538,                0.99054,                0.99494,                0.83507,                0.72689,                0.36648,                0.81191,                0.00307,                0.00307,                0.00307
                     72,                 0.7278,                0.36627,                0.80663,                0.99705,                0.99029,                0.99496,                0.82298,                0.75368,                0.35771,                0.81131,               0.002971,               0.002971,               0.002971
                     73,                0.69871,                0.35266,                0.80711,                0.99658,                0.98978,                0.99495,                 0.8188,                 0.7679,                 0.3632,                0.81301,               0.002872,               0.002872,               0.002872
                     74,                0.74892,                0.37195,                0.80244,                0.99589,                0.99069,                0.99497,                0.83302,                0.71798,                 0.3532,                0.81039,               0.002773,               0.002773,               0.002773
                     75,                0.74595,                0.37454,                0.80813,                0.99668,                0.98926,                0.99495,                0.83647,                0.70017,                0.35017,                0.80816,               0.002674,               0.002674,               0.002674
                     76,                 0.7097,                 0.3553,                0.80601,                0.99605,                 0.9908,                0.99496,                0.83153,                 0.6979,                 0.3354,                0.80826,               0.002575,               0.002575,               0.002575
                     77,                0.72004,                0.35754,                0.80683,                 0.9956,                0.99131,                0.99496,                 0.8401,                0.68158,                0.34291,                0.80604,               0.002476,               0.002476,               0.002476
                     78,                 0.7172,                0.36012,                0.80089,                 0.9971,                0.99029,                0.99496,                0.84381,                 0.6752,                0.33807,                0.80594,               0.002377,               0.002377,               0.002377
                     79,                0.70435,                0.35351,                0.80442,                0.99609,                0.99029,                0.99496,                 0.8399,                0.68088,                0.33243,                0.80566,               0.002278,               0.002278,               0.002278
                     80,                0.72923,                0.35582,                0.81011,                0.99569,                 0.9908,                0.99497,                0.84512,                0.65268,                0.32093,                0.80398,               0.002179,               0.002179,               0.002179
                     81,                0.73874,                0.36396,                0.80422,                0.99436,                0.99128,                0.99495,                0.83626,                0.68401,                0.33011,                0.80648,                0.00208,                0.00208,                0.00208
                     82,                0.71345,                0.35339,                0.80522,                0.99588,                 0.9885,                0.99494,                0.84019,                0.67533,                0.32795,                0.80469,               0.001981,               0.001981,               0.001981
                     83,                0.70451,                0.34566,                0.80344,                0.99436,                0.99133,                0.99494,                 0.8345,                0.68643,                0.33038,                0.80587,               0.001882,               0.001882,               0.001882
                     84,                0.71985,                0.35409,                0.80921,                0.99487,                0.99098,                0.99496,                0.84625,                0.65418,                0.32204,                0.80485,               0.001783,               0.001783,               0.001783
                     85,                0.72708,                0.35314,                0.79858,                0.99493,                0.99131,                0.99495,                0.84934,                0.62303,                0.31709,                0.80205,               0.001684,               0.001684,               0.001684
                     86,                0.70269,                 0.3448,                0.80376,                0.99487,                0.99145,                0.99494,                0.84099,                0.67612,                0.33245,                0.80504,               0.001585,               0.001585,               0.001585
                     87,                0.70568,                0.34994,                 0.8074,                 0.9964,                0.99048,                0.99495,                0.85253,                0.62508,                  0.315,                0.80053,               0.001486,               0.001486,               0.001486
                     88,                0.74134,                0.35271,                0.80761,                0.99529,                0.99131,                0.99495,                0.84794,                0.63586,                0.31092,                0.80213,               0.001387,               0.001387,               0.001387
                     89,                0.65914,                 0.3293,                0.80718,                0.99552,                0.99131,                0.99496,                 0.8477,                0.63459,                0.30995,                0.80221,               0.001288,               0.001288,               0.001288
                     90,                0.67582,                0.33562,                0.80387,                0.99641,                0.99313,                0.99496,                0.84962,                0.63193,                0.30783,                0.80152,               0.001189,               0.001189,               0.001189
                     91,                0.66921,                0.33818,                0.79795,                0.99488,                0.99326,                0.99495,                0.86039,                0.59722,                0.30216,                0.79731,                0.00109,                0.00109,                0.00109
                     92,                0.67561,                0.33825,                0.79904,                0.99845,                0.99045,                0.99497,                0.86008,                0.59453,                0.29758,                0.79721,               0.000991,               0.000991,               0.000991
                     93,                0.75851,                0.35532,                0.82974,                 0.9964,                0.99152,                0.99496,                0.86087,                0.59651,                0.30101,                0.79704,               0.000892,               0.000892,               0.000892
                     94,                0.71848,                0.34235,                0.80987,                0.99824,                0.98875,                0.99496,                0.85925,                0.59558,                0.30117,                0.79698,               0.000793,               0.000793,               0.000793
                     95,                0.71329,                0.34189,                0.81083,                 0.9964,                0.99061,                0.99497,                0.85835,                0.59805,                0.29974,                0.79619,               0.000694,               0.000694,               0.000694
                     96,                0.65996,                0.32832,                 0.8003,                 0.9959,                0.99233,                0.99496,                 0.8584,                0.59711,                0.29966,                0.79611,               0.000595,               0.000595,               0.000595
                     97,                0.65086,                0.32839,                0.79973,                0.99482,                0.99284,                0.99495,                0.85783,                0.59343,                 0.2989,                0.79546,               0.000496,               0.000496,               0.000496
                     98,                0.69693,                0.35163,                0.80401,                0.99621,                0.99182,                0.99496,                0.85891,                0.58938,                0.29739,                0.79554,               0.000397,               0.000397,               0.000397
                     99,                0.79172,                0.42728,                 0.8509,                0.99506,                0.99131,                0.99494,                0.86065,                0.58857,                0.29713,                0.79536,               0.000298,               0.000298,               0.000298
                    100,                0.64669,                0.32021,                0.80141,                0.99589,                0.99199,                0.99496,                0.86147,                0.58626,                0.29666,                0.79514,               0.000199,               0.000199,               0.000199
