                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     47,                0.83767,                0.41211,                0.81333,                0.99538,                0.99188,                0.99497,                0.81991,                0.78577,                0.40296,                0.81875,               0.005446,               0.005446,               0.005446
                     48,                0.84033,                0.40061,                0.81818,                0.99285,                0.99347,                0.99492,                0.81021,                 0.7943,                0.37398,                0.82146,               0.005347,               0.005347,               0.005347
                     49,                0.82346,                0.38976,                 0.8143,                0.99438,                0.99472,                0.99494,                0.81617,                0.78415,                0.38062,                0.81907,               0.005248,               0.005248,               0.005248
                     50,                0.82446,                0.38633,                0.81478,                0.99438,                0.99566,                0.99497,                0.85546,                0.61928,                0.33709,                0.80802,               0.005149,               0.005149,               0.005149
                     51,                0.81352,                0.38444,                0.81381,                0.99488,                0.99403,                0.99497,                 0.8582,                0.61154,                0.33478,                0.80633,                0.00505,                0.00505,                0.00505
                     52,                0.80213,                0.38325,                0.81206,                0.99539,                0.99353,                0.99498,                0.85681,                0.61448,                 0.3329,                0.80544,               0.004951,               0.004951,               0.004951
                     53,                0.80492,                0.38093,                0.80962,                 0.9959,                0.99353,                0.99498,                0.85502,                0.63434,                0.33446,                0.80418,               0.004852,               0.004852,               0.004852
                     54,                0.79229,                0.37877,                  0.809,                0.99387,                0.99544,                0.99495,                0.82853,                0.71718,                0.36324,                0.81319,               0.004753,               0.004753,               0.004753
                     55,                0.78087,                0.37839,                0.81116,                0.99323,                0.99591,                0.99495,                0.83191,                0.70421,                0.34807,                0.81239,               0.004654,               0.004654,               0.004654
                     56,                0.77542,                0.37805,                0.80869,                0.99649,                0.99387,                0.99498,                0.83517,                0.70149,                0.35383,                0.81077,               0.004555,               0.004555,               0.004555
                     57,                0.77253,                0.37665,                0.80828,                0.99538,                0.99335,                0.99497,                0.82756,                0.72842,                0.35511,                0.81324,               0.004456,               0.004456,               0.004456
                     58,                0.76389,                0.37538,                0.80533,                0.99579,                0.99387,                0.99498,                0.85395,                0.62708,                0.33972,                0.80475,               0.004357,               0.004357,               0.004357
                     59,                 0.8028,                0.38695,                0.80436,                0.99267,                0.99591,                0.99496,                0.84786,                0.63089,                0.33578,                0.80512,               0.004258,               0.004258,               0.004258
                     60,                 0.7705,                0.37246,                0.81431,                0.99539,                0.99283,                0.99496,                0.85294,                0.63084,                 0.3275,                0.80619,               0.004159,               0.004159,               0.004159
                     61,                0.75063,                0.36133,                0.80806,                0.99553,                0.99387,                0.99497,                0.85066,                0.63779,                0.33178,                0.80575,                0.00406,                0.00406,                0.00406
                     62,                0.76037,                0.37091,                0.80681,                0.99539,                0.99242,                0.99497,                 0.8291,                0.75442,                0.37432,                 0.8124,               0.003961,               0.003961,               0.003961
                     63,                0.76808,                0.37436,                0.80375,                0.99539,                0.99317,                0.99497,                0.83929,                0.71371,                0.36015,                0.80946,               0.003862,               0.003862,               0.003862
                     64,                0.75444,                0.37237,                0.80294,                0.99235,                0.99416,                0.99496,                0.83252,                0.72931,                0.35466,                0.81086,               0.003763,               0.003763,               0.003763
                     65,                0.76247,                0.36808,                0.80498,                0.99405,                0.99387,                0.99496,                0.83846,                0.70823,                0.34727,                0.80796,               0.003664,               0.003664,               0.003664
                     66,                0.75685,                0.36879,                0.80689,                0.99472,                0.99335,                0.99496,                0.84001,                0.66579,                0.34048,                0.80731,               0.003565,               0.003565,               0.003565
                     67,                0.74491,                0.36581,                0.80555,                0.99506,                0.99335,                0.99495,                0.84688,                0.64684,                0.34369,                0.80497,               0.003466,               0.003466,               0.003466
                     68,                0.78017,                0.37294,                0.80715,                 0.9942,                0.99438,                0.99495,                 0.8526,                0.63381,                0.33353,                 0.8042,               0.003367,               0.003367,               0.003367
                     69,                0.72802,                0.35709,                0.80373,                0.99377,                 0.9954,                0.99496,                0.84845,                0.65398,                0.34181,                0.80298,               0.003268,               0.003268,               0.003268
                     70,                0.71639,                0.35306,                 0.8045,                 0.9949,                0.99284,                0.99494,                0.83888,                0.70446,                0.34917,                 0.8077,               0.003169,               0.003169,               0.003169
                     71,                0.71543,                0.35033,                0.80185,                0.99512,                0.99284,                0.99494,                0.84045,                0.69562,                 0.3435,                0.80687,                0.00307,                0.00307,                0.00307
                     72,                0.75751,                0.36273,                0.80218,                0.99437,                 0.9929,                0.99494,                0.83719,                 0.7113,                0.34645,                  0.808,               0.002971,               0.002971,               0.002971
                     73,                0.71539,                0.34926,                0.80315,                0.99488,                0.99321,                0.99494,                0.84195,                0.69673,                0.34085,                0.80754,               0.002872,               0.002872,               0.002872
                     74,                0.76309,                0.36575,                0.80464,                0.99438,                0.99478,                0.99495,                0.85186,                0.62444,                0.32042,                0.80421,               0.002773,               0.002773,               0.002773
                     75,                0.70565,                0.34406,                0.80311,                0.99438,                0.99438,                0.99495,                0.85268,                 0.6237,                0.32015,                0.80344,               0.002674,               0.002674,               0.002674
                     76,                0.71029,                0.34535,                0.79996,                0.99488,                0.99402,                0.99495,                0.85328,                0.63441,                 0.3219,                0.80409,               0.002575,               0.002575,               0.002575
                     77,                0.72362,                0.35145,                0.80522,                0.99488,                0.99354,                0.99495,                0.85449,                0.62243,                 0.3252,                0.80245,               0.002476,               0.002476,               0.002476
                     78,                0.70123,                0.34371,                0.80603,                0.99539,                0.99316,                0.99496,                0.84895,                0.65514,                0.32439,                0.80272,               0.002377,               0.002377,               0.002377
                     79,                0.70978,                0.34167,                0.80338,                0.99539,                0.99421,                0.99496,                0.84914,                0.65743,                0.32416,                0.80313,               0.002278,               0.002278,               0.002278
                     80,                0.72921,                0.34829,                0.80284,                0.99457,                0.99387,                0.99496,                0.85457,                0.62726,                0.31793,                0.80125,               0.002179,               0.002179,               0.002179
                     81,                0.69135,                0.33911,                0.80319,                0.99488,                0.99374,                0.99495,                0.85726,                 0.6184,                0.31763,                0.79966,                0.00208,                0.00208,                0.00208
                     82,                0.69285,                0.33537,                0.80338,                0.99437,                0.99334,                0.99496,                 0.8536,                0.63331,                0.31628,                0.80179,               0.001981,               0.001981,               0.001981
                     83,                0.67285,                0.33312,                0.80165,                0.99336,                0.99591,                0.99496,                0.85284,                0.63231,                0.31483,                0.80183,               0.001882,               0.001882,               0.001882
                     84,                0.66774,                0.32791,                0.80225,                0.99337,                0.99539,                0.99496,                0.85352,                0.63468,                0.31084,                0.80152,               0.001783,               0.001783,               0.001783
                     85,                0.68093,                0.33554,                0.80059,                0.99313,                0.99591,                0.99496,                 0.8526,                0.63561,                0.31611,                0.80107,               0.001684,               0.001684,               0.001684
                     86,                0.68691,                0.33269,                0.80393,                0.99386,                 0.9954,                0.99495,                0.85259,                0.64553,                0.31381,                0.80137,               0.001585,               0.001585,               0.001585
                     87,                0.70116,                0.33754,                0.79971,                0.99426,                 0.9954,                0.99495,                0.85059,                0.65803,                0.31961,                0.80215,               0.001486,               0.001486,               0.001486
                     88,                0.69291,                0.33197,                0.80217,                0.99371,                0.99489,                0.99496,                0.85289,                0.64024,                0.31372,                0.80019,               0.001387,               0.001387,               0.001387
                     89,                0.69618,                 0.3333,                0.80036,                 0.9937,                0.99489,                0.99496,                0.84993,                0.65014,                0.31223,                0.80108,               0.001288,               0.001288,               0.001288
                     90,                 0.6973,                0.33276,                0.79933,                0.99367,                0.99489,                0.99496,                0.85484,                0.62249,                0.30532,                0.79902,               0.001189,               0.001189,               0.001189
                     91,                 0.6925,                0.33193,                0.80717,                0.99438,                0.99538,                0.99497,                0.86878,                0.58791,                0.29902,                0.79533,                0.00109,                0.00109,                0.00109
                     92,                0.70086,                0.33248,                0.80175,                 0.9959,                0.99416,                0.99498,                0.86449,                  0.595,                0.30382,                0.79471,               0.000991,               0.000991,               0.000991
                     93,                0.70565,                0.33697,                0.79923,                0.99595,                0.99131,                0.99497,                0.86429,                 0.6019,                0.30463,                0.79596,               0.000892,               0.000892,               0.000892
                     94,                0.69202,                0.32784,                0.80047,                0.99539,                0.99413,                0.99497,                0.87041,                0.58063,                0.29958,                0.79471,               0.000793,               0.000793,               0.000793
                     95,                0.67436,                0.32063,                0.80324,                0.99589,                0.99114,                0.99497,                0.86838,                0.58202,                 0.2994,                0.79479,               0.000694,               0.000694,               0.000694
                     96,                0.66385,                0.31686,                0.80104,                0.99488,                0.99182,                0.99497,                0.87025,                0.57868,                0.29804,                0.79518,               0.000595,               0.000595,               0.000595
                     97,                0.69026,                0.32678,                0.80678,                0.99602,                 0.9908,                0.99496,                 0.8712,                0.58079,                0.29819,                0.79528,               0.000496,               0.000496,               0.000496
                     98,                0.68958,                0.32796,                0.80161,                0.99487,                0.99104,                0.99494,                0.87129,                0.57544,                0.29682,                0.79453,               0.000397,               0.000397,               0.000397
                     99,                 0.6736,                0.32094,                0.80537,                0.99436,                 0.9916,                0.99494,                0.87139,                0.57579,                 0.2966,                0.79464,               0.000298,               0.000298,               0.000298
                    100,                0.68249,                0.32606,                 0.7955,                0.99374,                0.99335,                0.99494,                0.87022,                0.57895,                0.29811,                0.79468,               0.000199,               0.000199,               0.000199
