                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     37,                 0.6139,                0.32832,                0.84017,                0.97109,                0.96688,                0.98788,                0.83056,                 0.6977,                0.35752,                0.87445,               0.006436,               0.006436,               0.006436
                     38,                0.64528,                0.33842,                0.85433,                0.98279,                0.96825,                0.99069,                0.81366,                0.78335,                0.37013,                0.89514,               0.006337,               0.006337,               0.006337
                     39,                0.66605,                0.33967,                0.85922,                0.98279,                0.96825,                0.99069,                0.81366,                0.78335,                0.37013,                0.89514,               0.006238,               0.006238,               0.006238
                     40,                0.65189,                0.34184,                0.82705,                 0.9875,                0.96556,                0.98968,                0.84035,                0.67171,                0.33581,                0.86654,               0.006139,               0.006139,               0.006139
                     41,                0.64256,                0.33534,                0.83729,                 0.9875,                0.96556,                0.98968,                0.84035,                0.67171,                0.33581,                0.86654,                0.00604,                0.00604,                0.00604
                     42,                0.60554,                0.31684,                0.84139,                0.98617,                 0.9657,                0.98896,                0.81993,                0.76239,                0.36419,                0.88779,               0.005941,               0.005941,               0.005941
                     43,                 0.6672,                0.34332,                0.84509,                0.98617,                 0.9657,                0.98896,                0.81993,                0.76239,                0.36419,                0.88779,               0.005842,               0.005842,               0.005842
                     44,                0.65424,                0.34225,                0.85261,                0.98617,                 0.9657,                0.98896,                0.81993,                0.76239,                0.36419,                0.88779,               0.005743,               0.005743,               0.005743
                     45,                0.60676,                0.31598,                0.84357,                 0.9847,                0.97378,                0.99031,                0.84029,                0.67875,                0.32726,                0.86923,               0.005644,               0.005644,               0.005644
                     46,                0.59402,                0.30998,                0.85798,                 0.9847,                0.97378,                0.99031,                0.84029,                0.67875,                0.32726,                0.86923,               0.005545,               0.005545,               0.005545
                     47,                0.61142,                0.31615,                0.84195,                  0.987,                  0.973,                0.99149,                0.82862,                 0.7356,                0.34199,                0.87963,               0.005446,               0.005446,               0.005446
                     48,                 0.6159,                0.31058,                0.84528,                  0.987,                  0.973,                0.99149,                0.82862,                 0.7356,                0.34199,                0.87963,               0.005347,               0.005347,               0.005347
                     49,                0.61553,                0.31777,                0.83383,                0.98501,                0.97713,                0.99076,                0.84093,                0.68617,                0.32431,                 0.8719,               0.005248,               0.005248,               0.005248
                     50,                0.57031,                0.30687,                0.84364,                0.98501,                0.97713,                0.99076,                0.84093,                0.68617,                0.32431,                 0.8719,               0.005149,               0.005149,               0.005149
                     51,                0.58477,                0.30104,                 0.8378,                0.98501,                0.97713,                0.99076,                0.84093,                0.68617,                0.32431,                 0.8719,                0.00505,                0.00505,                0.00505
                     52,                0.60532,                0.30766,                0.85101,                0.98782,                0.97536,                0.99056,                0.83202,                0.70913,                0.32748,                0.87367,               0.004951,               0.004951,               0.004951
                     53,                0.60695,                0.30769,                0.83795,                0.98782,                0.97536,                0.99056,                0.83202,                0.70913,                0.32748,                0.87367,               0.004852,               0.004852,               0.004852
                     54,                 0.6078,                0.31335,                0.84501,                0.98608,                0.97775,                0.99103,                 0.8453,                0.67657,                0.31573,                0.87023,               0.004753,               0.004753,               0.004753
                     55,                0.57539,                0.30195,                0.82186,                0.98608,                0.97775,                0.99103,                 0.8453,                0.67657,                0.31573,                0.87023,               0.004654,               0.004654,               0.004654
                     56,                0.59078,                 0.3076,                0.82736,                0.98761,                0.97536,                0.98987,                 0.8398,                 0.6926,                0.32165,                0.86869,               0.004555,               0.004555,               0.004555
                     57,                0.57298,                0.30394,                0.83029,                0.98761,                0.97536,                0.98987,                 0.8398,                 0.6926,                0.32165,                0.86869,               0.004456,               0.004456,               0.004456
                     58,                0.58624,                0.30239,                0.84172,                0.98393,                0.97787,                0.99083,                 0.8485,                0.66095,                0.31611,                0.86489,               0.004357,               0.004357,               0.004357
                     59,                0.56475,                0.29935,                0.82033,                0.98393,                0.97787,                0.99083,                 0.8485,                0.66095,                0.31611,                0.86489,               0.004258,               0.004258,               0.004258
                     60,                0.55613,                0.29454,                0.82066,                0.98393,                0.97787,                0.99083,                 0.8485,                0.66095,                0.31611,                0.86489,               0.004159,               0.004159,               0.004159
                     61,                0.57969,                0.30396,                0.83274,                0.98505,                0.97851,                0.99129,                0.84624,                0.67277,                 0.3133,                0.86382,                0.00406,                0.00406,                0.00406
                     62,                0.57467,                0.29767,                0.84342,                0.98505,                0.97851,                0.99129,                0.84624,                0.67277,                 0.3133,                0.86382,               0.003961,               0.003961,               0.003961
                     63,                0.59063,                0.30274,                0.83689,                0.98566,                0.97674,                0.99074,                0.84896,                0.65702,                0.30682,                0.86371,               0.003862,               0.003862,               0.003862
                     64,                0.57208,                0.30214,                0.82818,                0.98566,                0.97674,                0.99074,                0.84896,                0.65702,                0.30682,                0.86371,               0.003763,               0.003763,               0.003763
                     65,                0.55173,                0.29493,                0.81835,                0.98647,                0.97707,                0.99134,                0.84065,                 0.6867,                0.31413,                0.86647,               0.003664,               0.003664,               0.003664
                     66,                0.55308,                0.29113,                 0.8211,                0.98647,                0.97707,                0.99134,                0.84065,                 0.6867,                0.31413,                0.86647,               0.003565,               0.003565,               0.003565
                     67,                0.59779,                0.29944,                0.84713,                0.98647,                0.97707,                0.99134,                0.84065,                 0.6867,                0.31413,                0.86647,               0.003466,               0.003466,               0.003466
                     68,                0.55009,                0.28751,                0.82745,                0.98407,                0.97871,                0.99017,                0.84911,                0.65098,                0.30837,                0.86156,               0.003367,               0.003367,               0.003367
